,sentence1,sentence2,gold_label,sentence1_lex,sentence2_lex,group_index,sentence1_edited,sentence2_edited,gold_label_edited
206,The woman is not wearing shoes.,The woman is not wearing sandals.,entailment,shoes,sandals,11,The woman is wearing shoes.,The woman is wearing sandals.,neutral
207,The woman is not wearing sandals.,The woman is not wearing shoes.,neutral,sandals,shoes,11,The woman is wearing sandals.,The woman is wearing shoes.,entailment
208,The woman is not cutting a cake.,The woman is not cutting a cheesecake.,entailment,cake,cheesecake,11,The woman is cutting a cake.,The woman is cutting a cheesecake.,neutral
209,The woman is not cutting a cheesecake.,The woman is not cutting a cake.,neutral,cheesecake,cake,11,The woman is cutting a cheesecake.,The woman is cutting a cake.,entailment
210,The woman is not cutting a cake.,The woman is not cutting a fruitcake.,entailment,cake,fruitcake,11,The woman is cutting a cake.,The woman is cutting a fruitcake.,neutral
211,The woman is not cutting a fruitcake.,The woman is not cutting a cake.,neutral,fruitcake,cake,11,The woman is cutting a fruitcake.,The woman is cutting a cake.,entailment
212,The people are not playing instruments.,The people are not playing tubas.,entailment,instruments,tubas,12,The people are playing instruments.,The people are playing tubas.,neutral
213,The people are not playing tubas.,The people are not playing instruments.,neutral,tubas,instruments,12,The people are playing tubas.,The people are playing instruments.,entailment
214,The people are not playing instruments.,The people are not playing drums.,entailment,instruments,drums,12,The people are playing instruments.,The people are playing drums.,neutral
215,The people are not playing drums.,The people are not playing instruments.,neutral,drums,instruments,12,The people are playing drums.,The people are playing instruments.,entailment
216,The people are not playing instruments.,The people are not playing organs.,entailment,instruments,organs,12,The people are playing instruments.,The people are playing organs.,neutral
217,The people are not playing organs.,The people are not playing instruments.,neutral,organs,instruments,12,The people are playing organs.,The people are playing instruments.,entailment
218,The people are not playing instruments.,The people are not playing violins.,entailment,instruments,violins,12,The people are playing instruments.,The people are playing violins.,neutral
219,The people are not playing violins.,The people are not playing instruments.,neutral,violins,instruments,12,The people are playing violins.,The people are playing instruments.,entailment
220,The people are not playing instruments.,The people are not playing flutes.,entailment,instruments,flutes,12,The people are playing instruments.,The people are playing flutes.,neutral
221,The people are not playing flutes.,The people are not playing instruments.,neutral,flutes,instruments,12,The people are playing flutes.,The people are playing instruments.,entailment
222,The people are not playing instruments.,The people are not playing snares.,entailment,instruments,snares,12,The people are playing instruments.,The people are playing snares.,neutral
223,The people are not playing snares.,The people are not playing instruments.,neutral,snares,instruments,12,The people are playing snares.,The people are playing instruments.,entailment
224,The people are not playing instruments.,The people are not playing xylophones.,entailment,instruments,xylophones,12,The people are playing instruments.,The people are playing xylophones.,neutral
225,The people are not playing xylophones.,The people are not playing instruments.,neutral,xylophones,instruments,12,The people are playing xylophones.,The people are playing instruments.,entailment
226,The people are not playing instruments.,The people are not playing trombones.,entailment,instruments,trombones,12,The people are playing instruments.,The people are playing trombones.,neutral
227,The people are not playing trombones.,The people are not playing instruments.,neutral,trombones,instruments,12,The people are playing trombones.,The people are playing instruments.,entailment
228,The people are not playing instruments.,The people are not playing oboes.,entailment,instruments,oboes,12,The people are playing instruments.,The people are playing oboes.,neutral
229,The people are not playing oboes.,The people are not playing instruments.,neutral,oboes,instruments,12,The people are playing oboes.,The people are playing instruments.,entailment
230,The people are not playing instruments.,The people are not playing sitars.,entailment,instruments,sitars,12,The people are playing instruments.,The people are playing sitars.,neutral
231,The people are not playing sitars.,The people are not playing instruments.,neutral,sitars,instruments,12,The people are playing sitars.,The people are playing instruments.,entailment
232,The people are not playing instruments.,The people are not playing clarinets.,entailment,instruments,clarinets,12,The people are playing instruments.,The people are playing clarinets.,neutral
233,The people are not playing clarinets.,The people are not playing instruments.,neutral,clarinets,instruments,12,The people are playing clarinets.,The people are playing instruments.,entailment
234,The people are not playing instruments.,The people are not playing tambourines.,entailment,instruments,tambourines,12,The people are playing instruments.,The people are playing tambourines.,neutral
235,The people are not playing tambourines.,The people are not playing instruments.,neutral,tambourines,instruments,12,The people are playing tambourines.,The people are playing instruments.,entailment
236,The people are not playing instruments.,The people are not playing accordions.,entailment,instruments,accordions,12,The people are playing instruments.,The people are playing accordions.,neutral
237,The people are not playing accordions.,The people are not playing instruments.,neutral,accordions,instruments,12,The people are playing accordions.,The people are playing instruments.,entailment
238,The people are not playing instruments.,The people are not playing bagpipes.,entailment,instruments,bagpipes,12,The people are playing instruments.,The people are playing bagpipes.,neutral
239,The people are not playing bagpipes.,The people are not playing instruments.,neutral,bagpipes,instruments,12,The people are playing bagpipes.,The people are playing instruments.,entailment
240,The people are not playing instruments.,The people are not playing trumpets.,entailment,instruments,trumpets,12,The people are playing instruments.,The people are playing trumpets.,neutral
241,The people are not playing trumpets.,The people are not playing instruments.,neutral,trumpets,instruments,12,The people are playing trumpets.,The people are playing instruments.,entailment
242,The people are not playing instruments.,The people are not playing horns.,entailment,instruments,horns,12,The people are playing instruments.,The people are playing horns.,neutral
243,The people are not playing horns.,The people are not playing instruments.,neutral,horns,instruments,12,The people are playing horns.,The people are playing instruments.,entailment
244,The people are not playing instruments.,The people are not playing guitars.,entailment,instruments,guitars,12,The people are playing instruments.,The people are playing guitars.,neutral
245,The people are not playing guitars.,The people are not playing instruments.,neutral,guitars,instruments,12,The people are playing guitars.,The people are playing instruments.,entailment
246,The man is not listening to music.,The man is not listening to jazz.,entailment,music,jazz,13,The man is listening to music.,The man is listening to jazz.,neutral
247,The man is not listening to jazz.,The man is not listening to music.,neutral,jazz,music,13,The man is listening to jazz.,The man is listening to music.,entailment
248,The man is not listening to music.,The man is not listening to blues.,entailment,music,blues,13,The man is listening to music.,The man is listening to blues.,neutral
249,The man is not listening to blues.,The man is not listening to music.,neutral,blues,music,13,The man is listening to blues.,The man is listening to music.,entailment
250,The man is not listening to music.,The man is not listening to Mozart.,entailment,music,mozart,13,The man is listening to music.,The man is listening to mozart.,neutral
251,The man is not listening to Mozart.,The man is not listening to music.,neutral,mozart,music,13,The man is listening to mozart.,The man is listening to music.,entailment
252,The man is not listening to music.,The man is not listening to disco.,entailment,music,disco,13,The man is listening to music.,The man is listening to disco.,neutral
