,sentence1,sentence2,gold_label,sentence1_lex,sentence2_lex,group_index,sentence1_edited,sentence2_edited,gold_label_edited
153,A woman did not like tofu.,A woman did not like food.,neutral,tofu,food,8,It is a lie that a woman did not like tofu.,It is a lie that a woman did not like food.,entailment
154,A woman did not like food.,A woman did not like cheese.,entailment,food,cheese,8,It is a lie that a woman did not like food.,It is a lie that a woman did not like cheese.,neutral
155,A woman did not like cheese.,A woman did not like food.,neutral,cheese,food,8,It is a lie that a woman did not like cheese.,It is a lie that a woman did not like food.,entailment
156,A woman did not like food.,A woman did not like gyro.,entailment,food,gyro,8,It is a lie that a woman did not like food.,It is a lie that a woman did not like gyro.,neutral
157,A woman did not like gyro.,A woman did not like food.,neutral,gyro,food,8,It is a lie that a woman did not like gyro.,It is a lie that a woman did not like food.,entailment
158,A woman did not like food.,A woman did not like meatloaf.,entailment,food,meatloaf,8,It is a lie that a woman did not like food.,It is a lie that a woman did not like meatloaf.,neutral
159,A woman did not like meatloaf.,A woman did not like food.,neutral,meatloaf,food,8,It is a lie that a woman did not like meatloaf.,It is a lie that a woman did not like food.,entailment
160,A woman did not like food.,A woman did not like sandwich.,entailment,food,sandwich,8,It is a lie that a woman did not like food.,It is a lie that a woman did not like sandwich.,neutral
161,A woman did not like sandwich.,A woman did not like food.,neutral,sandwich,food,8,It is a lie that a woman did not like sandwich.,It is a lie that a woman did not like food.,entailment
162,A woman did not like food.,A woman did not like bread.,entailment,food,bread,8,It is a lie that a woman did not like food.,It is a lie that a woman did not like bread.,neutral
163,A woman did not like bread.,A woman did not like food.,neutral,bread,food,8,It is a lie that a woman did not like bread.,It is a lie that a woman did not like food.,entailment
164,A woman did not like food.,A woman did not like bagel.,entailment,food,bagel,8,It is a lie that a woman did not like food.,It is a lie that a woman did not like bagel.,neutral
165,A woman did not like bagel.,A woman did not like food.,neutral,bagel,food,8,It is a lie that a woman did not like bagel.,It is a lie that a woman did not like food.,entailment
166,A woman did not like food.,A woman did not like hotdog.,entailment,food,hotdog,8,It is a lie that a woman did not like food.,It is a lie that a woman did not like hotdog.,neutral
167,A woman did not like hotdog.,A woman did not like food.,neutral,hotdog,food,8,It is a lie that a woman did not like hotdog.,It is a lie that a woman did not like food.,entailment
168,A woman did not like food.,A woman did not like burrito.,entailment,food,burrito,8,It is a lie that a woman did not like food.,It is a lie that a woman did not like burrito.,neutral
169,A woman did not like burrito.,A woman did not like food.,neutral,burrito,food,8,It is a lie that a woman did not like burrito.,It is a lie that a woman did not like food.,entailment
170,A woman did not like food.,A woman did not like sushi.,entailment,food,sushi,8,It is a lie that a woman did not like food.,It is a lie that a woman did not like sushi.,neutral
171,A woman did not like sushi.,A woman did not like food.,neutral,sushi,food,8,It is a lie that a woman did not like sushi.,It is a lie that a woman did not like food.,entailment
172,A woman did not like food.,A woman did not like popcorn.,entailment,food,popcorn,8,It is a lie that a woman did not like food.,It is a lie that a woman did not like popcorn.,neutral
173,A woman did not like popcorn.,A woman did not like food.,neutral,popcorn,food,8,It is a lie that a woman did not like popcorn.,It is a lie that a woman did not like food.,entailment
174,A woman did not like food.,A woman did not like cheeseburger.,entailment,food,cheeseburger,8,It is a lie that a woman did not like food.,It is a lie that a woman did not like cheeseburger.,neutral
175,A woman did not like cheeseburger.,A woman did not like food.,neutral,cheeseburger,food,8,It is a lie that a woman did not like cheeseburger.,It is a lie that a woman did not like food.,entailment
176,A woman did not like food.,A woman did not like pizza.,entailment,food,pizza,8,It is a lie that a woman did not like food.,It is a lie that a woman did not like pizza.,neutral
177,A woman did not like pizza.,A woman did not like food.,neutral,pizza,food,8,It is a lie that a woman did not like pizza.,It is a lie that a woman did not like food.,entailment
178,A woman did not like food.,A woman did not like curry.,entailment,food,curry,8,It is a lie that a woman did not like food.,It is a lie that a woman did not like curry.,neutral
